piece_moved,material_eval,mobility,castling,attack_undefended,defended,move_dist,center_control,move_clock,group_id,move,is_best_move
4,7,19,0,0,11,0,2,51,44,e6b6,False
4,7,17,0,5,11,0,2,51,44,e6a6,False
4,7,17,0,0,1,-1,4,51,44,e6e5,False
4,7,14,0,5,1,-2,4,51,44,e6e4,False
4,7,17,0,0,6,-3,4,51,44,e6e3,False
4,7,17,0,0,6,-4,4,51,44,e6e2,False
4,7,17,0,0,6,-5,4,51,44,e6e1,False
6,7,17,0,0,12,1,4,51,44,f2g3,False
6,7,17,0,0,11,1,4,51,44,f2f3,False
6,7,17,0,0,10,1,5,51,44,f2e3,False
6,7,17,0,0,10,0,4,51,44,f2e2,False
6,7,17,0,0,12,-1,4,51,44,f2g1,False
6,7,17,0,0,11,-1,4,51,44,f2f1,False
6,7,17,0,0,10,-1,4,51,44,f2e1,False
1,7,17,0,0,12,1,4,51,44,h2h3,False
1,7,17,0,0,11,1,4,51,44,g2g3,False
1,7,17,0,0,11,2,4,51,44,h2h4,False
1,7,16,0,0,10,2,4,51,44,g2g4,False
4,7,2,0,0,1,2,4,52,45,f6f8,False
4,7,15,0,0,1,1,4,52,45,f6f7,False
4,7,17,0,0,12,0,4,52,45,f6h6,False
4,7,17,0,0,11,0,4,52,45,f6g6,False
4,7,2,0,0,11,0,6,52,45,f6e6,False
4,7,15,0,0,1,-1,5,52,45,f6f5,False
4,7,13,0,5,1,-2,5,52,45,f6f4,False
4,7,15,0,0,6,-3,4,52,45,f6f3,False
4,7,2,0,0,1,2,4,52,45,d6d8,False
4,7,15,0,0,1,1,4,52,45,d6d7,False
4,7,2,0,0,11,0,4,52,45,d6e6,False
4,7,17,0,0,11,0,2,52,45,d6c6,False
4,7,17,0,0,11,0,2,52,45,d6b6,False
4,7,15,0,5,11,0,2,52,45,d6a6,False
4,7,15,0,0,1,-1,4,52,45,d6d5,False
4,7,11,0,5,1,-2,3,52,45,d6d4,False
4,7,15,0,0,1,-3,4,52,45,d6d3,False
4,7,15,0,0,1,-4,4,52,45,d6d2,False
4,7,15,0,0,1,-5,4,52,45,d6d1,False
6,7,15,0,0,12,1,4,52,45,f2g3,False
6,7,15,0,0,11,1,5,52,45,f2f3,True
6,7,15,0,0,10,1,5,52,45,f2e3,False
6,7,15,0,0,10,0,4,52,45,f2e2,False
6,7,15,0,0,12,-1,4,52,45,f2g1,False
6,7,15,0,0,11,-1,4,52,45,f2f1,False
6,7,15,0,0,10,-1,4,52,45,f2e1,False
1,7,15,0,0,12,1,4,52,45,h2h3,False
1,7,15,0,0,11,1,4,52,45,g2g3,False
1,7,15,0,0,11,2,4,52,45,h2h4,False
1,7,14,0,0,10,2,4,52,45,g2g4,False
4,7,2,0,0,1,2,3,53,46,f6f8,False
4,7,14,0,0,1,1,3,53,46,f6f7,False
4,7,16,0,0,12,0,3,53,46,f6h6,False
4,7,16,0,0,11,0,3,53,46,f6g6,False
4,7,2,0,0,11,0,4,53,46,f6e6,False
4,7,14,0,0,1,-1,4,53,46,f6f5,False
4,7,14,0,0,6,-2,3,53,46,f6f4,False
4,7,2,0,0,1,2,3,53,46,d6d8,False
4,7,14,0,0,1,1,3,53,46,d6d7,False
4,7,2,0,0,11,0,2,53,46,d6e6,False
4,7,16,0,0,11,0,1,53,46,d6c6,False
4,7,16,0,0,11,0,1,53,46,d6b6,False
4,7,14,0,5,11,0,1,53,46,d6a6,False
4,7,14,0,0,1,-1,3,53,46,d6d5,False
4,7,14,0,0,1,-2,2,53,46,d6d4,False
4,7,14,0,0,1,-3,3,53,46,d6d3,False
4,7,11,0,5,1,-4,3,53,46,d6d2,False
4,7,14,0,0,1,-5,3,53,46,d6d1,False
6,7,14,0,0,10,1,2,53,46,f3g4,False
6,7,14,0,0,10,1,4,53,46,f3f4,False
6,7,14,0,0,10,1,3,53,46,f3e4,False
6,7,14,0,0,12,0,2,53,46,f3g3,False
6,7,14,0,0,10,0,3,53,46,f3e3,False
1,7,14,0,0,12,1,3,53,46,h2h3,False
1,7,15,0,0,11,1,3,53,46,g2g3,False
1,7,14,0,0,11,2,3,53,46,h2h4,True
1,7,15,0,0,11,2,3,53,46,g2g4,False
4,7,15,0,0,1,2,3,54,47,f6f8,False
4,7,3,0,0,1,1,3,54,47,f6f7,False
4,7,16,0,0,12,0,3,54,47,f6h6,False
4,7,16,0,0,11,0,3,54,47,f6g6,False
4,7,2,0,0,11,0,4,54,47,f6e6,False
4,7,15,0,0,1,-1,4,54,47,f6f5,False
4,7,15,0,0,7,-2,3,54,47,f6f4,False
4,7,15,0,0,1,2,3,54,47,d6d8,False
4,7,3,0,0,1,1,3,54,47,d6d7,False
4,7,2,0,0,11,0,2,54,47,d6e6,False
4,7,16,0,0,11,0,1,54,47,d6c6,False
4,7,16,0,0,11,0,1,54,47,d6b6,False
4,7,14,0,5,11,0,1,54,47,d6a6,False
4,7,15,0,0,1,-1,3,54,47,d6d5,False
4,7,15,0,0,2,-2,2,54,47,d6d4,False
4,7,15,0,0,1,-3,3,54,47,d6d3,False
4,7,12,0,5,1,-4,3,54,47,d6d2,False
4,7,15,0,0,1,-5,3,54,47,d6d1,False
6,7,14,0,0,11,1,2,54,47,f3g4,False
6,7,14,0,0,10,1,4,54,47,f3f4,False
6,7,14,0,0,10,1,3,54,47,f3e4,False
6,7,14,0,0,12,0,2,54,47,f3g3,False
6,7,14,0,0,10,0,3,54,47,f3e3,False
1,7,14,0,0,11,1,3,54,47,h4h5,False
1,7,15,0,0,12,1,3,54,47,g2g3,False
1,7,15,0,0,11,2,3,54,47,g2g4,True
4,7,12,0,0,1,2,3,55,48,f6f8,False
4,7,3,0,0,1,1,3,55,48,f6f7,False
4,7,13,0,0,12,0,3,55,48,f6h6,False
4,7,13,0,0,11,0,3,55,48,f6g6,False
4,7,2,0,0,11,0,4,55,48,f6e6,False
4,7,12,0,0,6,-1,4,55,48,f6f5,False
4,7,12,0,0,6,-2,3,55,48,f6f4,False
4,7,12,0,0,1,2,3,55,48,d6d8,False
4,7,3,0,0,1,1,3,55,48,d6d7,False
4,7,2,0,0,11,0,2,55,48,d6e6,True
4,7,13,0,0,11,0,1,55,48,d6c6,False
4,7,13,0,0,11,0,1,55,48,d6b6,False
4,7,13,0,0,11,0,1,55,48,d6a6,False
4,7,12,0,0,1,-1,3,55,48,d6d5,False
4,7,12,0,0,1,-2,2,55,48,d6d4,False
4,7,12,0,0,1,-3,3,55,48,d6d3,False
4,7,9,0,5,1,-4,3,55,48,d6d2,False
4,7,12,0,0,1,-5,3,55,48,d6d1,False
6,7,11,0,0,11,1,4,55,48,f3f4,False
6,7,11,0,0,10,1,3,55,48,f3e4,False
6,7,11,0,5,12,0,2,55,48,f3g3,False
6,7,11,0,0,10,0,3,55,48,f3e3,False
1,7,12,0,0,12,1,3,55,48,h4h5,False
1,7,11,0,0,11,1,3,55,48,g4g5,False
4,7,12,0,0,1,2,2,56,49,f6f8,False
4,7,3,0,0,1,1,2,56,49,f6f7,False
4,7,13,0,0,12,0,2,56,49,f6h6,False
4,7,13,0,0,11,0,2,56,49,f6g6,False
4,7,14,0,0,6,-1,3,56,49,f6f5,False
4,7,14,0,0,6,-2,3,56,49,f6f4,False
4,7,12,0,0,1,2,2,56,49,e6e8,False
4,7,3,0,0,1,1,2,56,49,e6e7,False
4,7,4,0,0,11,0,3,56,49,e6d6,True
4,7,13,0,0,11,0,1,56,49,e6c6,False
4,7,15,0,0,11,0,1,56,49,e6b6,False
4,7,15,0,0,11,0,1,56,49,e6a6,False
4,7,13,0,0,1,-1,2,56,49,e6e5,False
4,7,13,0,0,6,-2,3,56,49,e6e4,False
4,7,13,0,0,6,-3,2,56,49,e6e3,False
4,7,9,0,5,6,-4,2,56,49,e6e2,False
4,7,13,0,0,1,-5,2,56,49,e6e1,False
6,7,13,0,0,11,1,2,56,49,f3f4,False
6,7,13,0,0,10,1,4,56,49,f3e4,False
6,7,13,0,5,12,0,2,56,49,f3g3,False
6,7,13,0,0,10,0,3,56,49,f3e3,False
1,7,14,0,0,12,1,2,56,49,h4h5,False
1,7,13,0,0,11,1,2,56,49,g4g5,False
4,7,12,0,0,1,2,3,57,50,f6f8,False
4,7,3,0,0,1,1,3,57,50,f6f7,False
4,7,13,0,0,12,0,3,57,50,f6h6,False
4,7,13,0,0,11,0,3,57,50,f6g6,False
4,7,13,0,0,11,0,4,57,50,f6e6,False
4,7,14,0,0,6,-1,4,57,50,f6f5,False
4,7,14,0,0,6,-2,3,57,50,f6f4,False
4,7,12,0,0,1,2,3,57,50,d6d8,False
4,7,3,0,0,1,1,3,57,50,d6d7,False
4,7,15,0,0,11,0,2,57,50,d6e6,False
4,7,4,0,0,11,0,1,57,50,d6c6,True
4,7,13,0,0,11,0,1,57,50,d6b6,False
4,7,15,0,0,11,0,1,57,50,d6a6,False
4,7,13,0,0,1,-1,3,57,50,d6d5,False
4,7,13,0,0,1,-2,2,57,50,d6d4,False
4,7,13,0,0,1,-3,3,57,50,d6d3,False
4,7,10,0,5,1,-4,3,57,50,d6d2,False
4,7,13,0,0,1,-5,3,57,50,d6d1,False
6,7,13,0,0,11,1,4,57,50,f3f4,False
6,7,13,0,0,10,1,3,57,50,f3e4,False
6,7,13,0,5,12,0,2,57,50,f3g3,False
6,7,13,0,0,10,0,3,57,50,f3e3,False
1,7,14,0,0,12,1,3,57,50,h4h5,False
1,7,13,0,0,11,1,3,57,50,g4g5,False
4,7,2,0,0,1,2,1,58,51,f6f8,False
4,7,11,0,0,1,1,1,58,51,f6f7,False
4,7,13,0,0,12,0,1,58,51,f6h6,False
4,7,13,0,0,11,0,1,58,51,f6g6,False
4,7,11,0,0,11,0,2,58,51,f6e6,False
4,7,2,0,0,11,0,3,58,51,f6d6,True
4,7,13,0,0,6,-1,3,58,51,f6f5,False
4,7,13,0,0,6,-2,2,58,51,f6f4,False
4,7,3,0,0,1,2,1,58,51,c6c8,False
4,7,12,0,0,1,1,1,58,51,c6c7,False
4,7,13,0,0,11,0,2,58,51,c6e6,False
4,7,4,0,0,11,0,3,58,51,c6d6,False
4,7,15,0,0,11,0,1,58,51,c6b6,False
4,7,15,0,0,11,0,1,58,51,c6a6,False
4,7,13,0,0,1,-1,3,58,51,c6c5,False
4,7,13,0,0,1,-2,2,58,51,c6c4,False
4,7,13,0,0,1,-3,1,58,51,c6c3,False
4,7,11,0,5,1,-4,1,58,51,c6c2,False
4,7,13,0,0,1,-5,1,58,51,c6c1,False
6,7,13,0,0,11,1,2,58,51,f3f4,False
6,7,13,0,0,10,1,3,58,51,f3e4,False
6,7,13,0,5,12,0,0,58,51,f3g3,False
6,7,13,0,0,10,0,2,58,51,f3e3,False
1,7,14,0,0,12,1,1,58,51,h4h5,False
1,7,13,0,0,11,1,1,58,51,g4g5,False
4,7,3,0,0,1,2,3,59,52,d6d8,False
4,7,12,0,0,1,1,3,59,52,d6d7,False
4,7,15,0,0,12,0,1,59,52,d6h6,False
4,7,15,0,0,11,0,1,59,52,d6g6,False
4,7,13,0,0,11,0,1,59,52,d6f6,False
4,7,4,0,0,11,0,2,59,52,d6e6,False
4,7,13,0,0,1,-1,3,59,52,d6d5,False
4,7,13,0,0,1,-2,2,59,52,d6d4,False
4,7,13,0,0,1,-3,3,59,52,d6d3,False
4,7,10,0,5,1,-4,3,59,52,d6d2,False
4,7,13,0,0,1,-5,3,59,52,d6d1,False
4,7,2,0,0,1,2,3,59,52,c6c8,False
4,7,11,0,0,1,1,3,59,52,c6c7,False
4,7,13,0,0,11,0,3,59,52,c6b6,False
4,7,13,0,0,11,0,3,59,52,c6a6,False
4,7,13,0,0,1,-1,4,59,52,c6c5,False
4,7,13,0,0,1,-2,3,59,52,c6c4,False
4,7,13,0,0,1,-3,3,59,52,c6c3,False
4,7,11,0,5,1,-4,3,59,52,c6c2,False
4,7,13,0,0,1,-5,3,59,52,c6c1,False
6,7,13,0,0,11,1,4,59,52,f3f4,False
6,7,13,0,0,10,1,3,59,52,f3e4,False
6,7,13,0,5,12,0,2,59,52,f3g3,False
6,7,13,0,0,10,0,3,59,52,f3e3,False
1,7,14,0,0,12,1,3,59,52,h4h5,True
1,7,13,0,0,11,1,3,59,52,g4g5,False
4,7,3,0,0,2,2,3,60,53,d6d8,False
4,7,13,0,0,2,1,3,60,53,d6d7,False
4,7,16,0,0,12,0,1,60,53,d6h6,False
4,7,14,0,0,12,0,1,60,53,d6g6,False
4,7,4,0,0,12,0,1,60,53,d6f6,False
4,7,14,0,0,12,0,2,60,53,d6e6,False
4,7,16,0,0,2,-1,3,60,53,d6d5,False
4,7,16,0,0,2,-2,2,60,53,d6d4,False
4,7,16,0,0,2,-3,3,60,53,d6d3,False
4,7,13,0,5,2,-4,3,60,53,d6d2,False
4,7,16,0,0,2,-5,3,60,53,d6d1,False
4,7,3,0,0,2,2,3,60,53,c6c8,False
4,7,13,0,0,2,1,3,60,53,c6c7,True
4,7,16,0,0,12,0,3,60,53,c6b6,False
4,7,16,0,0,12,0,3,60,53,c6a6,False
4,7,16,0,0,2,-1,4,60,53,c6c5,False
4,7,16,0,0,2,-2,3,60,53,c6c4,False
4,7,16,0,0,2,-3,3,60,53,c6c3,False
4,7,14,0,5,2,-4,3,60,53,c6c2,False
4,7,16,0,0,2,-5,3,60,53,c6c1,False
6,7,16,0,0,12,1,4,60,53,f3f4,False
6,7,16,0,0,11,1,3,60,53,f3e4,False
6,7,16,0,5,12,0,2,60,53,f3g3,False
6,7,16,0,0,11,0,3,60,53,f3e3,False
1,7,16,0,0,12,1,3,60,53,h5h6,False
1,7,16,0,0,10,1,3,60,53,g4g5,False
4,7,2,0,0,2,1,3,61,54,c7c8,False
4,7,12,0,0,2,0,3,61,54,c7h7,False
4,7,12,0,0,2,0,3,61,54,c7g7,False
4,7,12,0,0,2,0,3,61,54,c7f7,False
4,7,2,0,0,2,0,4,61,54,c7e7,False
4,7,12,0,0,12,0,3,61,54,c7d7,False
4,7,12,0,0,2,0,3,61,54,c7b7,False
4,7,12,0,0,2,0,3,61,54,c7a7,False
4,7,14,0,0,12,-1,3,61,54,c7c6,False
4,7,14,0,0,2,-2,4,61,54,c7c5,False
4,7,14,0,0,2,-3,3,61,54,c7c4,False
4,7,14,0,0,2,-4,3,61,54,c7c3,False
4,7,12,0,5,2,-5,3,61,54,c7c2,False
4,7,14,0,0,2,-6,3,61,54,c7c1,False
4,7,1,0,0,2,2,3,61,54,d6d8,False
4,7,12,0,0,12,1,3,61,54,d6d7,False
4,7,13,0,0,2,0,1,61,54,d6h6,False
4,7,13,0,0,7,0,1,61,54,d6g6,False
4,7,12,0,0,2,0,1,61,54,d6f6,False
4,7,2,0,0,2,0,2,61,54,d6e6,True
4,7,13,0,0,12,0,1,61,54,d6c6,False
4,7,13,0,0,2,0,1,61,54,d6b6,False
4,7,13,0,0,2,0,1,61,54,d6a6,False
4,7,12,0,0,2,-1,3,61,54,d6d5,False
4,7,12,0,0,2,-2,2,61,54,d6d4,False
4,7,12,0,0,2,-3,3,61,54,d6d3,False
4,7,9,0,5,2,-4,3,61,54,d6d2,False
4,7,12,0,0,2,-5,3,61,54,d6d1,False
6,7,12,0,0,2,1,4,61,54,f3f4,False
6,7,12,0,0,1,1,3,61,54,f3e4,False
6,7,12,0,5,2,0,2,61,54,f3g3,False
6,7,12,0,0,1,0,3,61,54,f3e3,False
1,7,13,0,0,2,1,3,61,54,h5h6,False
1,7,12,0,0,0,1,3,61,54,g4g5,False
4,7,2,0,0,2,1,2,62,55,c7c8,False
4,7,12,0,0,2,0,2,62,55,c7h7,False
4,7,12,0,0,2,0,2,62,55,c7g7,False
4,7,12,0,0,2,0,2,62,55,c7f7,True
4,7,12,0,0,12,0,2,62,55,c7e7,False
4,7,2,0,0,2,0,4,62,55,c7d7,False
4,7,12,0,0,2,0,2,62,55,c7b7,False
4,7,12,0,0,2,0,2,62,55,c7a7,False
4,7,12,0,0,12,-1,2,62,55,c7c6,False
4,7,12,0,0,2,-2,3,62,55,c7c5,False
4,7,12,0,0,2,-3,3,62,55,c7c4,False
4,7,12,0,0,2,-4,2,62,55,c7c3,False
4,7,10,0,5,2,-5,2,62,55,c7c2,False
4,7,12,0,0,2,-6,2,62,55,c7c1,False
4,7,2,0,0,2,2,2,62,55,e6e8,False
4,7,11,0,0,12,1,2,62,55,e6e7,False
4,7,13,0,0,2,0,1,62,55,e6h6,False
4,7,13,0,0,7,0,1,62,55,e6g6,False
4,7,13,0,0,2,0,1,62,55,e6f6,False
4,7,2,0,0,2,0,3,62,55,e6d6,False
4,7,12,0,0,12,0,1,62,55,e6c6,False
4,7,13,0,0,2,0,1,62,55,e6b6,False
4,7,13,0,0,2,0,1,62,55,e6a6,False
4,7,12,0,0,2,-1,2,62,55,e6e5,False
4,7,12,0,0,7,-2,3,62,55,e6e4,False
4,7,12,0,0,7,-3,2,62,55,e6e3,False
4,7,8,0,5,7,-4,2,62,55,e6e2,False
4,7,12,0,0,2,-5,2,62,55,e6e1,False
6,7,12,0,0,2,1,2,62,55,f3f4,False
6,7,12,0,0,1,1,4,62,55,f3e4,False
6,7,12,0,5,2,0,2,62,55,f3g3,False
6,7,12,0,0,1,0,3,62,55,f3e3,False
1,7,13,0,0,2,1,2,62,55,h5h6,False
1,7,12,0,0,0,1,2,62,55,g4g5,False
4,7,2,0,0,2,1,2,63,56,f7f8,False
4,7,15,0,0,2,0,2,63,56,f7h7,False
4,7,15,0,0,2,0,2,63,56,f7g7,False
4,7,15,0,0,12,0,2,63,56,f7e7,False
4,7,2,0,0,2,0,4,63,56,f7d7,False
4,7,15,0,0,2,0,2,63,56,f7c7,False
4,7,15,0,0,2,0,2,63,56,f7b7,False
4,7,14,0,5,2,0,2,63,56,f7a7,False
4,7,17,0,0,12,-1,2,63,56,f7f6,False
4,7,17,0,0,7,-2,3,63,56,f7f5,False
4,7,17,0,0,7,-3,3,63,56,f7f4,False
4,7,1,0,0,2,2,2,63,56,e6e8,False
4,7,15,0,0,12,1,2,63,56,e6e7,False
4,7,16,0,0,2,0,1,63,56,e6h6,False
4,7,16,0,0,7,0,1,63,56,e6g6,False
4,7,16,0,0,12,0,1,63,56,e6f6,False
4,7,2,0,0,2,0,3,63,56,e6d6,True
4,7,15,0,0,2,0,1,63,56,e6c6,False
4,7,16,0,0,2,0,1,63,56,e6b6,False
4,7,14,0,5,2,0,1,63,56,e6a6,False
4,7,15,0,0,2,-1,2,63,56,e6e5,False
4,7,15,0,0,7,-2,3,63,56,e6e4,False
4,7,15,0,0,7,-3,2,63,56,e6e3,False
4,7,12,0,5,7,-4,2,63,56,e6e2,False
4,7,15,0,0,2,-5,2,63,56,e6e1,False
6,7,15,0,0,2,1,2,63,56,f3f4,False
6,7,15,0,0,1,1,4,63,56,f3e4,False
6,7,15,0,0,2,0,2,63,56,f3g3,False
6,7,15,0,0,1,0,3,63,56,f3e3,False
1,7,15,0,0,2,1,2,63,56,h5h6,False
1,7,15,0,0,0,1,2,63,56,g4g5,False
4,7,2,0,0,2,1,3,64,57,f7f8,False
4,7,15,0,0,2,0,3,64,57,f7h7,False
4,7,15,0,0,2,0,3,64,57,f7g7,False
4,7,15,0,0,2,0,4,64,57,f7e7,False
4,7,15,0,0,12,0,3,64,57,f7d7,False
4,7,2,0,0,2,0,3,64,57,f7c7,False
4,7,15,0,0,2,0,3,64,57,f7b7,False
4,7,14,0,5,2,0,3,64,57,f7a7,False
4,7,17,0,0,12,-1,3,64,57,f7f6,False
4,7,17,0,0,7,-2,4,64,57,f7f5,False
4,7,17,0,0,7,-3,3,64,57,f7f4,False
4,7,1,0,0,2,2,3,64,57,d6d8,False
4,7,15,0,0,12,1,3,64,57,d6d7,False
4,7,16,0,0,2,0,1,64,57,d6h6,False
4,7,16,0,0,7,0,1,64,57,d6g6,False
4,7,16,0,0,12,0,1,64,57,d6f6,False
4,7,16,0,0,2,0,2,64,57,d6e6,False
4,7,2,0,0,2,0,1,64,57,d6c6,True
4,7,15,0,0,2,0,1,64,57,d6b6,False
4,7,14,0,5,2,0,1,64,57,d6a6,False
4,7,15,0,0,2,-1,3,64,57,d6d5,False
4,7,15,0,0,2,-2,2,64,57,d6d4,False
4,7,15,0,0,2,-3,3,64,57,d6d3,False
4,7,11,0,5,2,-4,3,64,57,d6d2,False
4,7,15,0,0,2,-5,3,64,57,d6d1,False
6,7,15,0,0,2,1,4,64,57,f3f4,False
6,7,15,0,0,1,1,3,64,57,f3e4,False
6,7,15,0,0,2,0,2,64,57,f3g3,False
6,7,15,0,0,1,0,3,64,57,f3e3,False
1,7,15,0,0,2,1,3,64,57,h5h6,False
1,7,15,0,0,0,1,3,64,57,g4g5,False
4,7,2,0,0,2,1,1,65,58,f7f8,False
4,7,15,0,0,2,0,1,65,58,f7h7,False
4,7,15,0,0,2,0,1,65,58,f7g7,False
4,7,15,0,0,2,0,2,65,58,f7e7,False
4,7,15,0,0,2,0,3,65,58,f7d7,False
4,7,15,0,0,12,0,1,65,58,f7c7,False
4,7,2,0,0,2,0,1,65,58,f7b7,False
4,7,14,0,5,2,0,1,65,58,f7a7,False
4,7,17,0,0,12,-1,1,65,58,f7f6,False
4,7,17,0,0,7,-2,3,65,58,f7f5,False
4,7,17,0,0,7,-3,2,65,58,f7f4,False
4,7,1,0,0,2,2,1,65,58,c6c8,False
4,7,15,0,0,12,1,1,65,58,c6c7,False
4,7,16,0,0,2,0,1,65,58,c6h6,False
4,7,16,0,0,7,0,1,65,58,c6g6,False
4,7,16,0,0,12,0,1,65,58,c6f6,False
4,7,16,0,0,2,0,2,65,58,c6e6,False
4,7,16,0,0,2,0,3,65,58,c6d6,False
4,7,2,0,0,2,0,1,65,58,c6b6,True
4,7,13,0,5,2,0,1,65,58,c6a6,False
4,7,15,0,0,2,-1,3,65,58,c6c5,False
4,7,15,0,0,2,-2,2,65,58,c6c4,False
4,7,15,0,0,2,-3,1,65,58,c6c3,False
4,7,10,0,5,2,-4,1,65,58,c6c2,False
4,7,15,0,0,2,-5,1,65,58,c6c1,False
6,7,15,0,0,2,1,2,65,58,f3f4,False
6,7,15,0,0,1,1,3,65,58,f3e4,False
6,7,15,0,0,2,0,0,65,58,f3g3,False
6,7,15,0,0,1,0,2,65,58,f3e3,False
1,7,15,0,0,2,1,1,65,58,h5h6,False
1,7,15,0,0,0,1,1,65,58,g4g5,False
4,7,2,0,0,2,1,1,66,59,f7f8,False
4,7,15,0,0,2,0,1,66,59,f7h7,False
4,7,15,0,0,2,0,1,66,59,f7g7,False
4,7,15,0,0,2,0,2,66,59,f7e7,False
4,7,15,0,0,2,0,3,66,59,f7d7,False
4,7,2,0,0,2,0,1,66,59,f7c7,False
4,7,15,0,0,12,0,1,66,59,f7b7,False
4,7,14,0,5,2,0,1,66,59,f7a7,False
4,7,17,0,0,12,-1,1,66,59,f7f6,False
4,7,17,0,0,7,-2,3,66,59,f7f5,False
4,7,17,0,0,7,-3,2,66,59,f7f4,False
4,7,1,0,0,2,2,1,66,59,b6b8,False
4,7,15,0,0,12,1,1,66,59,b6b7,False
4,7,16,0,0,2,0,1,66,59,b6h6,False
4,7,16,0,0,7,0,1,66,59,b6g6,False
4,7,16,0,0,12,0,1,66,59,b6f6,False
4,7,16,0,0,2,0,2,66,59,b6e6,False
4,7,15,0,0,2,0,3,66,59,b6d6,False
4,7,2,0,0,2,0,1,66,59,b6c6,False
4,7,14,0,5,2,0,1,66,59,b6a6,False
4,7,15,0,0,2,-1,3,66,59,b6b5,False
4,7,15,0,0,2,-2,2,66,59,b6b4,False
4,7,15,0,0,2,-3,1,66,59,b6b3,False
4,7,9,0,5,2,-4,1,66,59,b6b2,False
4,7,15,0,0,2,-5,1,66,59,b6b1,False
6,7,15,0,0,2,1,2,66,59,f3f4,False
6,7,15,0,0,1,1,3,66,59,f3e4,False
6,7,15,0,0,2,0,0,66,59,f3g3,False
6,7,15,0,0,1,0,2,66,59,f3e3,True
1,7,15,0,0,2,1,1,66,59,h5h6,False
1,7,15,0,0,0,1,1,66,59,g4g5,False
4,7,2,0,0,1,1,2,67,60,f7f8,False
4,7,14,0,0,1,0,2,67,60,f7h7,False
4,7,14,0,0,2,0,2,67,60,f7g7,False
4,7,14,0,0,1,0,3,67,60,f7e7,False
4,7,14,0,0,1,0,3,67,60,f7d7,False
4,7,3,0,5,1,0,2,67,60,f7c7,False
4,7,14,0,0,11,0,2,67,60,f7b7,False
4,7,14,0,0,1,0,2,67,60,f7a7,False
4,7,16,0,0,11,-1,2,67,60,f7f6,False
4,7,16,0,0,6,-2,4,67,60,f7f5,False
4,7,16,0,0,7,-3,2,67,60,f7f4,False
4,7,16,0,0,6,-4,2,67,60,f7f3,False
4,7,14,0,5,6,-5,2,67,60,f7f2,False
4,7,16,0,0,1,-6,2,67,60,f7f1,False
4,7,1,0,0,1,2,2,67,60,b6b8,False
4,7,14,0,0,11,1,2,67,60,b6b7,False
4,7,15,0,0,1,0,2,67,60,b6h6,True
4,7,15,0,0,7,0,2,67,60,b6g6,False
4,7,15,0,0,11,0,2,67,60,b6f6,False
4,7,15,0,0,1,0,3,67,60,b6e6,False
4,7,14,0,0,1,0,3,67,60,b6d6,False
4,7,3,0,5,1,0,2,67,60,b6c6,False
4,7,15,0,0,1,0,2,67,60,b6a6,False
4,7,14,0,0,1,-1,4,67,60,b6b5,False
4,7,14,0,0,2,-2,2,67,60,b6b4,False
4,7,14,0,0,1,-3,2,67,60,b6b3,False
4,7,13,0,5,1,-4,2,67,60,b6b2,False
4,7,14,0,0,1,-5,2,67,60,b6b1,False
6,7,14,0,0,2,1,2,67,60,e3f4,False
6,7,14,0,0,1,1,3,67,60,e3e4,False
6,7,14,0,0,1,1,3,67,60,e3d4,False
6,7,14,0,0,2,0,1,67,60,e3f3,False
6,7,14,0,5,1,0,2,67,60,e3d3,False
1,7,14,0,0,1,1,2,67,60,h5h6,False
1,7,14,0,0,0,1,2,67,60,g4g5,False
6,7,15,0,0,2,1,2,68,61,e3f4,False
6,7,15,0,0,1,1,3,68,61,e3e4,False
6,7,15,0,5,1,1,3,68,61,e3d4,True
6,7,15,0,0,1,-1,0,68,61,e3f2,False
6,7,15,0,0,1,-1,0,68,61,e3e2,False
6,7,15,0,5,1,-1,0,68,61,e3d2,False
4,7,4,0,5,1,1,3,69,62,f7f8,False
4,7,16,0,5,11,0,3,69,62,f7h7,False
4,7,16,0,5,2,0,3,69,62,f7g7,False
4,7,16,0,5,1,0,3,69,62,f7e7,False
4,7,16,0,5,1,0,4,69,62,f7d7,False
4,7,15,0,5,1,0,3,69,62,f7c7,False
4,7,3,0,5,1,0,3,69,62,f7b7,False
4,7,16,0,5,1,0,3,69,62,f7a7,False
4,7,19,0,5,11,-1,3,69,62,f7f6,False
4,7,19,0,5,6,-2,3,69,62,f7f5,False
4,7,19,0,5,2,-3,4,69,62,f7f4,False
4,7,17,0,5,1,-4,3,69,62,f7f3,False
4,7,19,0,5,1,-5,3,69,62,f7f2,False
4,7,19,0,5,1,-6,3,69,62,f7f1,False
4,7,1,0,5,1,2,3,69,62,h6h8,False
4,7,16,0,5,11,1,3,69,62,h6h7,False
4,7,16,0,5,7,0,3,69,62,h6g6,False
4,7,16,0,5,11,0,3,69,62,h6f6,False
4,7,16,0,5,1,0,3,69,62,h6e6,False
4,7,16,0,5,1,0,4,69,62,h6d6,False
4,7,13,0,5,1,0,3,69,62,h6c6,False
4,7,2,0,5,1,0,3,69,62,h6b6,False
4,7,15,0,5,1,0,3,69,62,h6a6,False
6,7,16,0,0,1,1,3,69,62,d4e5,False
6,7,16,0,0,1,1,3,69,62,d4d5,False
6,7,16,0,0,1,0,3,69,62,d4e4,False
6,12,2,0,0,1,-1,1,69,62,d4c3,True
1,7,16,0,5,6,1,3,69,62,g4g5,False
